,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Sweden,SWE,1.518390656,0.20805575,7,95.5,85.5,100,1.536840677,0.213555023,7,98.00994873,86.56716156,100,1.57328856,0.202215627,8,98.50746155,87.06467438,100,1.50778389,0.187490851,9,98.50746155,87.56218719,100,1.548605323,0.186603338,9,98.00994873,89.05472565,100,1.739247203,0.175457552,9,99.03845978,90.86538696,100,1.584472775,0.168726221,10,96.63461304,89.90384674,100,1.48571825,0.149886072,12,96.63461304,90.38461304,100,1.510136127,0.14903152,12,98.55769348,91.34615326,100,1.520166636,0.147649065,12,98.55769348,90.86538696,100,1.546039462,0.145458207,12,98.57820129,91.94313049,100,1.542726278,0.14327006,12,98.10426331,92.41706085,100,1.612955451,0.137023926,13,99.53051758,94.36619568,100,1.690358043,0.131551519,13,99.53051758,95.30516052,100,1.658110142,0.128818423,13,99.06103516,94.8356781,100,1.61108911,0.140034646,11,99.50739288,94.08866882,100,1.565309763,0.142726943,11,99.50739288,92.1182251,100,1.564695716,0.140231311,11,99.50739288,93.10344696,100,1.569253445,0.120667316,12,99.50739288,93.59606171,100,1.568370819,0.122100569,12,98.06763458,92.2705307,100,1.560975313,0.121996328,11,99.03381348,95.6521759,100,1.504241228,0.110332869,10,97.10144806,93.71981049,99.51690674
Eswatini,SWZ,-1.326706529,0.261457115,4,12.5,2.5,20.5,-1.236201644,0.256089628,4,12.93532372,4.975124359,24.37810898,-1.462375522,0.235382617,5,8.45771122,1.49253726,15.92039776,-1.402146339,0.211364016,6,9.950248718,2.98507452,18.40796089,-1.530229688,0.208356991,6,6.965174198,1.49253726,12.93532372,-1.46496892,0.187341809,8,7.692307472,3.365384579,16.34615326,-1.494866014,0.193199888,8,8.17307663,2.403846264,13.46153831,-1.251292229,0.138530761,9,12.01923084,8.17307663,18.75,-1.351682901,0.14032194,9,10.09615421,6.730769157,15.86538506,-1.319656968,0.133298039,9,11.53846169,7.692307472,16.34615326,-1.27179265,0.134285703,9,12.32227516,7.582938194,16.587677,-1.325328112,0.132052228,10,12.32227516,7.109004974,14.69194317,-1.315425396,0.130915016,11,12.20657253,7.042253494,15.96244144,-1.281684399,0.135066852,12,13.14554024,6.572770119,16.43192482,-1.261993408,0.124692403,13,13.14554024,7.51173687,15.96244144,-1.333801031,0.152879834,10,10.34482765,5.418719292,19.70443344,-1.391943336,0.151278079,9,9.852216721,4.92610836,16.74876785,-1.429628491,0.14895907,9,8.866994858,5.911330223,14.28571415,-1.448833346,0.150384218,9,8.866994858,4.92610836,14.28571415,-1.372091174,0.139532998,10,11.11111069,6.280193329,16.42512131,-1.338381767,0.130583495,9,12.56038666,6.76328516,17.39130402,-1.327598572,0.130466893,9,13.04347801,5.797101498,17.39130402
Seychelles,SYC,0.122146733,0.261457115,4,54.5,40,65,0.129361436,0.256089628,4,54.72636795,41.79104614,64.67662048,0.044132926,0.235382617,5,52.23880768,38.80596924,61.19403076,0.113340296,0.211364016,6,52.23880768,41.79104614,62.1890564,0.075662278,0.208356991,6,50.74626923,40.79602051,61.19403076,0.323293954,0.175044015,8,59.13461685,50.48077011,67.78845978,0.174468666,0.176826537,8,56.25,45.67307663,63.94230652,0.087051935,0.163999766,8,50,40.38461685,57.21154022,0.064095937,0.162930146,8,49.03845978,39.90384674,57.21154022,-0.005131568,0.161973238,7,47.59615326,38.94230652,55.76922989,0.039896928,0.16154547,8,49.28910065,40.75829315,56.87203979,0.101656489,0.158659875,8,52.13270187,41.7061615,58.2938385,0.017898088,0.156817645,8,49.76525879,39.4366188,55.86854553,0.050829604,0.153161034,9,51.17370987,42.25352097,57.27699661,0.020099299,0.140224069,10,49.29577637,41.78403854,56.33802795,-0.047514915,0.153710023,8,47.29064178,37.43842316,55.17241287,0.080111288,0.151918322,8,49.75369644,40.88669968,58.62068939,0.161519185,0.151273027,7,50.73891449,42.8571434,59.60591125,0.190769166,0.152752221,8,53.69458008,43.34975433,60.59113312,0.185492739,0.156820208,8,53.62318802,42.02898407,60.86956406,0.310519338,0.145231053,7,57.00482941,49.27536392,64.25120544,0.445033818,0.146388069,7,60.38647461,53.62318802,69.0821228
Syrian Arab Republic,SYR,-1.403753996,0.208809838,6,11,2.5,16.5,-1.559234619,0.214446098,6,6.965174198,1.49253726,13.43283558,-1.625865698,0.207885876,6,5.4726367,1.49253726,11.94029808,-1.623203754,0.167101562,8,5.4726367,1.49253726,10.9452734,-1.621074677,0.16962865,8,5.97014904,1.49253726,9.950248718,-1.505781054,0.14447102,11,7.211538315,3.365384579,12.5,-1.508198977,0.149785385,11,7.211538315,3.846153736,11.05769253,-1.757812738,0.119124539,12,4.807692528,2.403846264,6.730769157,-1.781911016,0.119463287,13,4.326922894,1.923076868,6.730769157,-1.72432065,0.115303665,13,4.807692528,2.403846264,7.692307472,-1.692829728,0.116839685,14,5.687203884,2.843601942,7.582938194,-1.69667232,0.114279248,14,4.739336491,2.843601942,7.109004974,-1.806280851,0.116034262,14,3.755868435,1.877934217,5.633802891,-1.844221115,0.118661672,13,3.286385059,1.408450723,3.755868435,-1.834907055,0.11584577,13,3.286385059,1.408450723,4.225352287,-1.878197074,0.138534576,9,3.448275805,1.477832556,4.433497429,-1.922481179,0.137896195,8,2.955665112,0.492610842,4.433497429,-1.986765862,0.136588991,7,1.477832556,0,3.940886736,-1.969528556,0.138021156,6,1.970443368,0,4.433497429,-1.970161557,0.143394396,6,1.932367206,0,4.347826004,-1.993846893,0.135259137,6,1.449275374,0,4.347826004,-1.934469581,0.136165187,6,1.449275374,0,4.347826004
Chad,TCD,-0.993629873,0.261457115,4,17,10.5,33.5,-0.972022057,0.256089628,4,19.90049744,9.950248718,32.83581924,-0.978057504,0.235382617,5,19.90049744,10.44776154,30.84577179,-0.940512538,0.17809099,7,21.39303398,12.93532372,29.35323334,-1.103416204,0.178130478,8,17.41293526,9.950248718,25.37313461,-1.230528593,0.184364244,9,13.94230747,6.730769157,21.63461494,-1.307716489,0.169836164,11,9.134614944,5.769230843,18.26922989,-1.418420553,0.129747048,14,8.653845787,6.730769157,13.94230747,-1.451322198,0.130898893,14,8.653845787,6.25,11.05769253,-1.445906639,0.130365834,14,8.653845787,5.769230843,12.5,-1.398563266,0.13277632,14,9.004739761,6.161137581,13.74407578,-1.360328674,0.129406273,14,10.42654037,6.635071278,13.74407578,-1.350031614,0.130413368,14,10.79812241,7.042253494,14.08450699,-1.342747569,0.12852098,14,9.859154701,6.103286266,15.49295807,-1.374709487,0.121310197,15,10.32863808,5.164319038,15.02347374,-1.331053138,0.131354451,12,10.83743858,5.911330223,16.74876785,-1.335179687,0.130566418,12,11.33004951,6.896551609,18.22660065,-1.362296581,0.128249496,12,11.82266045,5.911330223,15.76354694,-1.370895743,0.129294202,12,11.82266045,5.911330223,15.27093601,-1.468215346,0.134766802,12,8.695652008,5.314009666,13.04347801,-1.43441546,0.126544386,11,9.178744316,6.280193329,14.49275398,-1.419714451,0.129419938,10,10.62801933,4.830917835,15.45893764
Togo,TGO,-0.986241639,0.225410879,5,17.5,12,30,-1.124888897,0.233763546,5,14.42786026,6.965174198,27.86069679,-1.125960112,0.21250087,6,13.43283558,7.462686539,25.37313461,-1.383552551,0.16861473,8,10.44776154,3.98009944,15.92039776,-1.180868506,0.172323808,8,13.43283558,8.45771122,23.38308525,-1.231241107,0.177691519,9,13.46153831,6.730769157,21.63461494,-1.221733451,0.173284203,10,12.98076916,7.211538315,21.63461494,-1.19514668,0.135231286,12,14.90384579,8.653845787,20.67307663,-1.067694306,0.134354219,12,17.30769157,10.57692337,25,-0.988219619,0.133911446,12,19.71153831,13.46153831,25.48077011,-0.978558838,0.131444603,12,20.37914658,13.74407578,27.01421738,-0.952039719,0.128034711,13,20.37914658,13.74407578,27.96208572,-0.903721452,0.127359122,14,23.00469398,15.49295807,27.69952965,-0.995809436,0.124856845,14,18.77934265,14.55399036,24.88262939,-0.904471815,0.118542336,15,23.47417831,15.96244144,26.7605629,-0.766488612,0.128948793,12,26.10837364,21.18226624,30.54187202,-0.700784326,0.127917692,12,27.58620644,22.66009903,30.54187202,-0.544174016,0.1255887,12,31.52709389,25.61576271,34.48275757,-0.623771429,0.126195461,12,29.06403923,23.64532089,33.99014664,-0.763609111,0.130829871,12,26.08695602,21.25603867,30.43478203,-0.740977347,0.123487815,12,27.05314064,22.22222137,30.91787529,-0.746729374,0.126466528,11,28.01932335,21.25603867,32.85024261
Thailand,THA,0.310659021,0.20805575,7,60.5,50.5,67,0.382473677,0.213555023,7,60.19900513,49.25373077,69.65174103,0.467802942,0.202215627,8,63.18407822,53.73134232,71.6417923,0.321516633,0.163097978,10,57.71144104,51.24378204,65.67163849,0.218241096,0.166093752,10,55.72139359,45.27363205,64.17910767,0.126583293,0.150062487,12,54.80769348,45.67307663,60.09615326,-0.098295785,0.15310733,12,46.63461685,37.5,55.76922989,-0.739193976,0.121565461,14,26.92307663,21.15384674,31.25,-0.562502325,0.116421282,16,31.73077011,25.96153831,34.61538315,-0.529666901,0.113247342,16,30.76922989,27.40384674,34.61538315,-0.455883652,0.115101725,16,33.175354,29.85782051,38.86256027,-0.495821983,0.115313597,15,32.70142365,28.90995216,36.01895905,-0.405181706,0.113339223,16,33.8028183,29.10798073,40.37558746,-0.321141154,0.113177799,16,36.61971664,30.51643181,43.66197205,-0.42992577,0.11047072,16,34.27230072,28.16901398,41.31455231,-0.874782622,0.1275675,13,23.15270996,19.21182251,28.07881737,-0.969105124,0.129706949,13,22.1674881,14.77832508,25.61576271,-1.023131728,0.125433549,13,21.67487717,13.30049229,23.64532089,-1.045533895,0.126351744,12,21.18226624,12.80788136,23.64532089,-1.022455812,0.130047232,12,19.8067627,13.52657032,25.12077332,-0.84680748,0.124341324,11,23.67149734,19.8067627,29.46859932,-0.809891403,0.12837711,10,26.08695602,19.8067627,31.40096664
Tajikistan,TJK,-1.645832658,0.261457115,4,4,0,13.5,-1.505258083,0.256089628,4,7.462686539,0.99502486,15.42288589,-1.382805347,0.214062408,5,10.44776154,2.48756218,17.91044807,-1.111795902,0.174666852,7,15.42288589,9.950248718,23.88059616,-1.1499089,0.175095499,7,15.92039776,9.452735901,23.88059616,-1.222273111,0.184271663,8,14.42307663,6.730769157,21.63461494,-1.266097903,0.187009901,9,11.05769253,5.769230843,21.15384674,-1.351941347,0.13500087,12,9.134614944,6.730769157,16.82692337,-1.292120814,0.134847209,12,10.57692337,8.17307663,16.82692337,-1.355681419,0.136844516,12,10.09615421,6.730769157,15.38461494,-1.332100153,0.141100675,12,10.42654037,6.635071278,15.16587639,-1.431078672,0.140338317,11,8.530805588,5.687203884,13.27014256,-1.38084805,0.136380509,13,9.859154701,6.103286266,13.61502361,-1.422403574,0.133394152,13,8.450704575,4.225352287,14.55399036,-1.504126787,0.133081347,11,6.103286266,3.755868435,12.67605591,-1.495485544,0.141961187,10,6.896551609,4.433497429,13.30049229,-1.569085717,0.141706258,10,5.911330223,3.448275805,10.83743858,-1.689522862,0.131988466,10,5.911330223,2.46305418,7.881773472,-1.721338511,0.134361356,10,4.92610836,1.970443368,7.881773472,-1.701237559,0.137567043,10,4.830917835,1.932367206,8.212560654,-1.79687202,0.13006337,10,3.864734411,0.966183603,6.76328516,-1.783667326,0.138083905,7,3.864734411,0.966183603,5.314009666
Turkmenistan,TKM,-1.577282786,0.261457115,4,6.5,0,14.5,-1.65626657,0.256089628,4,4.975124359,0,12.4378109,-1.692534447,0.254042536,4,3.98009944,0,11.94029808,-1.932025552,0.189453408,6,1.49253726,0,5.4726367,-1.957250237,0.197340086,6,0.99502486,0,5.4726367,-1.98201263,0.204250738,6,0.961538434,0,4.326922894,-2.001130581,0.174731463,7,1.442307711,0,4.326922894,-2.088715553,0.151028559,7,0.961538434,0,2.884615421,-2.156128407,0.143125862,8,0.961538434,0,2.403846264,-2.109706879,0.142781004,8,1.442307711,0,3.365384579,-2.082513094,0.14686504,8,1.895734549,0,2.843601942,-2.040294886,0.141575024,8,1.895734549,0,3.317535639,-2.16572094,0.142561302,8,0.938967109,0,1.877934217,-2.250428438,0.133702755,9,0,0,1.877934217,-2.216408491,0.13090314,9,0.469483554,0,1.408450723,-2.259158611,0.13973552,7,0,0,1.477832556,-2.237535,0.139692545,7,0,0,0.985221684,-2.170843124,0.133936107,7,0.492610842,0,1.477832556,-2.159948587,0.136457443,7,0.985221684,0,1.970443368,-2.154146194,0.14093639,7,0.966183603,0,1.932367206,-2.18521452,0.132734999,7,0.966183603,0,1.932367206,-2.032845259,0.140891567,5,0.966183603,0,2.415458918
Timor-Leste,TMP,-1.723410606,0.511464655,1,3,0,21,-1.700446963,0.476408571,1,3.98009944,0,20.39801025,-0.130789056,0.293596774,3,47.26368332,30.34825897,58.70646667,0.267976731,0.240754873,4,56.71641922,45.27363205,67.66168976,0.165442884,0.20881249,6,53.73134232,42.78606796,64.17910767,-0.093514897,0.201939508,7,46.15384674,35.57692337,56.25,-0.210176095,0.201220796,8,42.30769348,30.76922989,54.32692337,0.057441618,0.141982928,9,48.07692337,40.38461685,55.76922989,0.148541182,0.136348709,10,53.36538315,45.67307663,57.69230652,0.217161998,0.132002831,10,55.28845978,47.59615326,58.65384674,0.097795025,0.130858839,11,52.60663605,44.07582855,56.87203979,0.061659403,0.132102668,10,49.28910065,42.18009567,55.45023727,0.132830247,0.133317471,10,53.99061203,45.53990555,58.21596146,0.096344516,0.137901425,10,53.52112579,44.13145447,57.74647903,0.091121644,0.132358536,10,52.58216095,43.19248962,57.27699661,0.148780629,0.166168615,7,50.73891449,43.84236526,60.09852219,0.186151475,0.165426329,6,54.18719101,43.84236526,61.57635498,0.220816761,0.161349744,6,54.18719101,44.82758713,63.05418777,0.343225837,0.164326981,5,57.63546753,48.27586365,68.47290802,0.313507169,0.147966877,6,57.48792267,49.75845337,66.66666412,0.357388407,0.138663754,6,59.42028809,51.20772934,65.21739197,0.371689796,0.139362931,6,57.97101593,52.17391205,65.70048523
Tonga,TON,0.226543546,0.387605757,2,57,37,73.5,0.249043971,0.355241269,2,56.71641922,40.79602051,71.6417923,0.217144221,0.355957747,2,55.22388077,37.3134346,71.6417923,-0.02441217,0.316182137,2,47.76119232,31.84079552,62.6865654,0.061886646,0.342772305,2,49.25373077,32.33831024,66.66666412,-0.189794227,0.250476986,4,42.78845978,28.84615326,56.25,-0.054514434,0.254527956,4,49.03845978,33.65384674,59.61538315,-0.025430443,0.22483173,4,46.15384674,33.17307663,57.21154022,-0.171447739,0.218814358,4,41.34615326,32.21154022,53.36538315,-0.030295873,0.217276603,4,46.63461685,34.13461685,57.21154022,-0.046902046,0.230786353,4,46.44549942,34.12322235,56.87203979,0.29281339,0.22319667,5,56.39810562,45.97156525,68.2464447,0.321024299,0.219783217,5,56.80751038,47.41783905,67.6056366,0.336211622,0.230340794,5,58.21596146,46.47887421,69.48356628,0.458545208,0.223620147,5,62.91079712,52.58216095,73.23943329,0.663713038,0.249166101,2,69.45812988,56.65024567,81.77339935,0.661657274,0.233304158,3,70.93595886,56.65024567,82.26600647,0.64275378,0.216205209,3,68.96551514,55.17241287,77.8325119,0.603046834,0.226693749,3,67.98029327,54.18719101,77.33990479,0.645959675,0.234780923,4,70.04830933,56.52173996,81.64250946,0.633036315,0.199458629,4,67.14975739,56.52173996,78.26087189,0.639602363,0.211227134,4,67.63285065,57.00482941,79.22705078
Trinidad and Tobago,TTO,0.687231183,0.208809838,6,68.5,62,77.5,0.839022398,0.214446098,6,72.13930511,63.18407822,86.56716156,0.566399753,0.202820122,7,65.67163849,56.71641922,74.12935638,0.566648781,0.194948539,7,65.67163849,55.22388077,72.63681793,0.613744557,0.188398436,8,66.16915131,57.71144104,74.12935638,0.574701726,0.175097346,9,67.30769348,58.17307663,76.44230652,0.613131702,0.175399169,9,66.82691956,59.13461685,74.03845978,0.608323753,0.162807256,10,66.82691956,57.21154022,74.5192337,0.54562223,0.156117529,11,64.90384674,55.76922989,71.63461304,0.533641875,0.155401751,10,63.46154022,56.25,71.15384674,0.554204643,0.154121265,10,63.98104095,56.39810562,70.1421814,0.523346186,0.150779054,11,63.98104095,55.45023727,70.61611176,0.520742893,0.150331736,11,63.84976578,55.86854553,69.95304871,0.501116395,0.146925882,12,63.84976578,56.80751038,69.95304871,0.482290119,0.142725855,12,63.38028336,56.33802795,69.48356628,0.473085731,0.157076061,10,62.56157684,55.6650238,70.93595886,0.480533659,0.147371054,11,63.05418777,55.17241287,70.93595886,0.558546603,0.144676283,9,66.00984955,56.15763474,71.92118073,0.554886281,0.146247476,8,66.00984955,56.65024567,73.39901733,0.537464499,0.133787259,9,65.70048523,57.48792267,71.49758148,0.598372042,0.127691433,8,66.18357849,59.90338135,71.98067474,0.644430876,0.128840744,8,68.11594391,59.90338135,72.46376801
Tunisia,TUN,-0.599355578,0.208809838,6,31,19.5,41,-0.823301256,0.214446098,6,24.37810898,13.43283558,34.82587051,-0.81373626,0.19728291,7,23.38308525,12.93532372,32.33831024,-0.959111214,0.156961709,10,20.89552307,13.43283558,26.86567116,-0.920870602,0.156959146,10,21.8905468,13.43283558,28.35820961,-0.866649389,0.137709811,13,22.59615326,18.26922989,28.84615326,-0.950093031,0.142214388,13,21.63461494,13.46153831,25,-1.297919273,0.11576882,14,9.615385056,8.17307663,17.78846169,-1.378913879,0.117251836,14,9.134614944,7.211538315,13.94230747,-1.35054493,0.11312221,15,10.57692337,7.692307472,14.90384579,-1.358339071,0.114889748,15,9.952606201,7.109004974,13.74407578,-1.416165471,0.11277777,15,9.004739761,6.635071278,13.27014256,-0.37050426,0.112041943,17,35.6807518,30.04694748,41.31455231,-0.171652213,0.109107159,17,43.66197205,35.6807518,49.76525879,-0.084427364,0.103856951,19,45.07042313,39.90610504,52.11267471,0.192784011,0.120154247,15,55.17241287,48.27586365,59.60591125,0.241413206,0.121644296,15,55.6650238,48.76847458,61.57635498,0.304583788,0.119456664,15,56.15763474,49.26108551,63.54679871,0.162519082,0.119808145,15,53.20196915,44.3349762,57.63546753,0.183876961,0.12341097,15,53.14009476,44.92753601,58.93719864,0.256517023,0.117648765,14,55.07246399,48.79227066,59.90338135,0.273074478,0.120533682,13,57.00482941,50.72463608,60.38647461
Turkey,TUR,-0.12976031,0.20805575,7,45.5,35.5,56.5,-0.615934074,0.213555023,7,31.84079552,19.90049744,41.79104614,-0.289199769,0.202215627,8,40.29850769,30.34825897,51.74129486,-0.219570532,0.163097978,10,42.28855896,34.3283577,50.74626923,-0.033270795,0.166093752,10,45.77114487,40.29850769,55.72139359,0.013201932,0.150062487,12,49.51922989,41.34615326,56.73077011,0.000233759,0.1486568,13,50.96154022,41.34615326,58.17307663,-0.064095311,0.11942786,15,45.67307663,37.01922989,51.44230652,-0.053324576,0.120753057,15,46.15384674,37.5,52.88461685,-0.041286401,0.113247342,16,46.15384674,39.90384674,51.92307663,-0.055522546,0.115101725,16,45.49763107,39.8104248,53.08057022,-0.084820725,0.113696896,16,44.54976273,36.4928894,51.6587677,-0.1368507,0.112037525,17,44.13145447,35.6807518,50.70422363,-0.206933513,0.111919709,17,41.78403854,34.74178314,48.82629013,-0.251326382,0.11047072,16,40.84506989,33.8028183,46.00938797,-0.338419706,0.1275675,13,36.45320129,30.54187202,43.84236526,-0.367720127,0.129706949,13,35.46797943,28.5714283,41.37931061,-0.607184649,0.125433549,13,30.04926109,23.64532089,34.48275757,-0.7058599,0.126397192,12,27.58620644,22.66009903,32.01970291,-0.851068974,0.129008353,12,24.63768196,18.84057999,29.46859932,-0.834299862,0.123337269,12,24.1545887,20.28985596,29.46859932,-0.861699164,0.12737526,11,23.67149734,19.8067627,29.95169067
Tuvalu,TUV,1.286168933,0.387605757,2,88.5,67,100,1.304194093,0.355241269,2,90.5472641,68.15920258,100,1.320832491,0.355957747,2,91.04477692,69.65174103,100,1.176532745,0.316182137,2,87.06467438,67.16417694,100,1.035866261,0.342772305,2,81.0945282,63.18407822,99.00497437,0.460603118,0.260854989,3,62.98077011,50.48077011,77.88461304,0.587014854,0.266424268,3,65.38461304,55.76922989,81.25,0.783710897,0.234210014,3,73.07691956,57.69230652,88.46154022,0.74657464,0.230224192,3,71.15384674,57.69230652,87.0192337,0.801951885,0.226611674,3,71.63461304,58.17307663,87.0192337,0.74199599,0.23278372,3,69.19431305,57.81990433,85.78199005,0.721381724,0.236173764,3,69.19431305,57.34597015,83.88625336,0.715651512,0.23199603,3,68.54460144,57.27699661,84.03755951,0.661697507,0.24535504,3,68.07511902,56.80751038,81.69013977,0.71204257,0.238554776,3,69.48356628,57.74647903,84.03755951,1.045113087,0.268439084,1,79.80295563,67.98029327,96.05911255,1.068597555,0.252806783,1,83.25122833,70.44335175,96.05911255,1.081800461,0.234037161,1,83.25122833,70.93595886,96.05911255,1.080547452,0.247631356,1,83.74384308,69.45812988,96.05911255,1.112810969,0.294247746,1,85.99034119,69.0821228,99.51690674,1.196030259,0.215051085,2,87.9227066,73.42995453,98.55072784,1.175454259,0.228730813,2,88.8888855,71.01449585,98.55072784
"Taiwan, China",TWN,0.672523856,0.20805575,7,68,61,76.5,0.7658813,0.213555023,7,70.64676666,61.69154358,83.08457947,0.853017509,0.202215627,8,73.13433075,65.17412567,86.06964874,0.965681553,0.163097978,10,74.12935638,69.15422821,88.55721283,0.904806018,0.166093752,10,73.63184357,66.66666412,87.06467438,0.935679317,0.161861241,10,78.84615326,69.71154022,87.9807663,0.932036042,0.163663402,10,76.92308044,70.67308044,87.9807663,0.703497112,0.138149992,12,70.19230652,59.61538315,75.96154022,0.727425098,0.137219772,12,69.2307663,61.05769348,75.4807663,0.715358555,0.135680377,12,68.75,61.05769348,74.5192337,0.825764418,0.137363255,12,71.5639801,67.77251434,81.5165863,0.831275165,0.134045914,12,72.51184845,67.29857635,81.99052429,0.840462029,0.134471998,12,74.17840576,67.13614655,81.69013977,0.849648178,0.13160716,12,73.70892334,66.1971817,82.62910461,0.889037311,0.128728852,12,73.70892334,67.13614655,83.56807709,0.881723523,0.138243422,10,72.90640259,68.96551514,83.25122833,0.898489475,0.137358904,10,74.87684631,70.93595886,84.2364502,1.009349704,0.13250114,10,79.80295563,71.92118073,89.65517426,1.015739918,0.133381322,10,81.77339935,73.39901733,89.65517426,0.945433795,0.138524875,10,77.77777863,70.53140259,87.43961334,0.977834225,0.127917066,10,78.74396515,71.01449585,87.43961334,1.10208416,0.13377589,9,84.05796814,74.87922668,93.71981049
Tanzania,TZA,-0.641581655,0.208809838,6,30,17.5,40,-0.516356766,0.214446098,6,34.3283577,22.38805962,44.77611923,-0.47222051,0.19728291,7,33.33333206,24.37810898,45.77114487,-0.39925918,0.159145549,10,38.30845642,28.85572052,45.27363205,-0.427327722,0.156906039,11,37.3134346,27.86069679,42.78606796,-0.53358233,0.153768182,12,32.69230652,24.51922989,39.90384674,-0.363443315,0.136219054,15,37.01922989,29.80769157,44.71154022,-0.200293675,0.111796156,17,39.90384674,34.13461685,46.15384674,-0.142469853,0.113469101,17,44.23077011,35.57692337,47.59615326,-0.166212574,0.111324966,17,42.30769348,34.61538315,49.03845978,-0.160308748,0.110227928,18,42.18009567,36.01895905,48.81516647,-0.130891219,0.108895302,18,43.12796021,36.01895905,48.81516647,-0.141483948,0.110783949,18,43.66197205,35.6807518,50.23474121,-0.176013693,0.107736073,19,43.19248962,35.6807518,49.76525879,-0.203786597,0.103856951,19,42.25352097,35.6807518,46.94835663,-0.192261621,0.120154247,15,41.37931061,34.48275757,48.76847458,-0.221776411,0.121644296,15,38.91625595,31.52709389,46.30541992,-0.221992403,0.119456664,15,39.90147781,33.49753571,45.81280899,-0.27738747,0.119808145,15,37.93103409,32.01970291,42.36453247,-0.386717409,0.12341097,15,33.33333206,30.43478203,38.16424942,-0.524888873,0.117648765,14,31.40096664,27.05314064,34.78260803,-0.713808477,0.120533682,13,29.46859932,22.70531464,33.33333206
Uganda,UGA,-0.891807199,0.208809838,6,21,13,33.5,-0.855878174,0.214446098,6,23.88059616,13.43283558,34.3283577,-0.993294954,0.19728291,7,19.40298462,11.44278622,28.85572052,-0.930503964,0.159145549,10,21.8905468,13.43283558,28.35820961,-0.702457309,0.14840585,12,27.36318398,21.39303398,34.82587051,-0.724424124,0.144486427,13,25.96153831,21.15384674,33.65384674,-0.597283959,0.136219054,15,29.32692337,24.03846169,35.57692337,-0.44538334,0.108879529,18,32.69230652,29.32692337,37.01922989,-0.486063898,0.110723399,18,33.17307663,28.84615326,36.53845978,-0.509934664,0.108597733,18,31.25,28.36538506,35.09615326,-0.509161592,0.110227928,18,30.80568695,28.90995216,36.4928894,-0.518392324,0.108895302,18,30.80568695,28.90995216,35.54502487,-0.525404513,0.107742839,19,30.98591614,27.69952965,35.6807518,-0.493546128,0.107736073,19,31.92488289,27.23004723,37.08920288,-0.551976681,0.103856951,19,29.57746506,26.7605629,35.6807518,-0.584996819,0.120154247,15,30.04926109,25.61576271,34.48275757,-0.567001939,0.121644296,15,29.06403923,25.61576271,35.46797943,-0.646627665,0.119456664,15,28.5714283,23.64532089,32.01970291,-0.58723408,0.119808145,15,31.03448296,24.63054276,34.48275757,-0.685979486,0.12341097,15,28.5024147,23.18840599,32.36714935,-0.644357979,0.117648765,14,29.46859932,23.67149734,33.33333206,-0.716181815,0.120533682,13,28.98550797,22.70531464,32.85024261
